0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,value
0.0114431023521933,0.020979020979021,0.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039
0.020979020979021,0.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0
0.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0,0.0,0.0591226954863319
0.0,0.0,0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0,0.0,0.0591226954863319,0.00508582326764145
0.0,0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0,0.0,0.0591226954863319,0.00508582326764145,0.0
0.0,0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0,0.0,0.0591226954863319,0.00508582326764145,0.0,0.0
0.0,0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0,0.0,0.0591226954863319,0.00508582326764145,0.0,0.0,0.0
0.00508582326764145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101716465352829,0.0,0.0,0.08773045136681501,0.17101080737444402,0.4278448823903371,0.0406865861411316,0.0,0.0,0.0190718372536554,0.0699300699300699,0.0120788302606484,0.10171646535282901,0.19326128417037497,0.0,0.40050858232676395,0.041958041958042,0.24729815638906502,0.195804195804196,0.284170375079466,0.19516846789574102,0.0127145581691036,0.10553083280355999,0.00445009535918627,0.00953591862682772,0.0565797838525111,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.00953591862682772,0.0,0.00635727908455181,0.0,0.0,0.0,0.0311506675143039,0.0979020979020979,0.0311506675143039,0.0,0.0,0.0,0.0591226954863319,0.00508582326764145,0.0,0.0,0.0,0.13159567705022301
